claim_id,SSN,claim_age,patient_name,patient_id,provider_id,provider_name,claim_amount,approved_amount,claim_status,submission_date,adjudication_date,payment_date,denial_reason
CLM507512,388-60-1308,57,Mark Martinez,P00368,PR010,Davis Vision,56400,48170,Approved,15-01-2024,30-01-2024,24-02-2024,
CLM507513,136-11-8664,71,Charles Miller,P00524,PR003,Aetna,50963,50169,Approved,30-06-2024,18-07-2024,28-07-2024,
CLM507514,251-22-6062,24,Rosie Moore,P00031,PR005,UnitedHealthcare,26938,0,Denied,08-08-2024,16-08-2024,,Incorrect Member ID
CLM507515,891-73-6986,56,Emily Taylor,P00317,PR008,Kaiser Permanente,36058,26036,Approved,14-10-2024,27-10-2024,20-11-2024,
CLM507516,477-20-1260,26,Robert Lopez,P00501,PR006,Blue Cross Blue Shield,29768,20910,Approved,17-03-2024,05-04-2024,22-04-2024,
CLM507517,463-95-3113,63,Rosie Davis,P00415,PR010,Davis Vision,39506,28084,Approved,28-08-2024,15-09-2024,26-09-2024,
CLM507518,859-88-8230,59,William Williams,P00514,PR007,Humana,14219,10795,Approved,16-07-2024,21-07-2024,30-07-2024,
CLM507519,487-49-4760,86,Richard Hernandez,P00284,PR003,Aetna,43650,0,Denied,20-01-2024,28-01-2024,,Timely Filing Limit Exceeded
CLM507520,433-17-8601,48,Thomas Ramore,P00610,PR003,Aetna,43379,31911,Approved,13-04-2024,23-04-2024,08-05-2024,
CLM507521,919-56-4389,24,Jessica Brown,P00230,PR003,Aetna,53409,38584,Approved,22-05-2024,09-06-2024,08-07-2024,
CLM507522,852-95-4114,70,Daniel Martinez,P00559,PR008,Kaiser Permanente,57809,51741,Approved,11-04-2024,22-04-2024,21-05-2024,
CLM507523,696-47-8306,77,David Taylor,P00069,PR004,Cigna,30307,29541,Approved,27-07-2024,14-08-2024,10-09-2024,
CLM507524,525-12-5532,22,Linda Martin,P00111,PR014,Anthem,25574,22008,Approved,03-02-2024,20-02-2024,02-03-2024,
CLM507525,301-40-1806,57,Sarah Jones,P00560,PR011,Spectera,57254,55680,Approved,07-07-2024,13-07-2024,25-07-2024,
CLM507526,487-49-4673,60,Robert Miller,P00103,PR001,Medicare,36953,0,Denied,15-04-2024,30-04-2024,,Missing Documentation
CLM507527,614-62-7098,46,Isabella Smith,P00568,PR002,Medicaid,19610,19220,Approved,02-08-2024,16-08-2024,30-08-2024,
CLM507528,326-95-4212,25,Karen Ramore,P00205,PR011,Spectera,20375,0,Denied,19-04-2024,24-04-2024,,Missing Documentation
CLM507529,393-52-7937,22,Michael Martin,P00447,PR014,Anthem,11424,0,Denied,26-07-2024,08-08-2024,,Policy Lapsed
CLM507530,859-23-4484,52,Olivia Miller,P00043,PR013,Superior Vision,41981,35531,Approved,05-06-2024,15-06-2024,08-07-2024,
CLM507531,242-92-4664,37,Thomas Johnson,P00096,PR011,Spectera,39603,29630,Approved,28-04-2024,17-05-2024,25-05-2024,
CLM507532,326-95-4212,30,Karen Ramore,P00205,PR009,Vision Service Plan,49889,0,Denied,05-02-2024,21-02-2024,,Incorrect Member ID
CLM507533,948-41-5678,79,James Thomas,P00313,PR004,Cigna,14291,11438,Approved,07-07-2024,19-07-2024,04-08-2024,
CLM507534,149-27-1065,77,Susan Gonzalez,P00068,PR005,UnitedHealthcare,16253,14517,Approved,28-05-2024,10-06-2024,28-06-2024,
CLM507535,167-91-3404,62,William Anderson,P00430,PR010,Davis Vision,59441,56210,Approved,26-07-2024,08-08-2024,17-08-2024,
CLM507536,142-19-1072,32,Jennifer Miller,P00440,PR003,Aetna,27695,0,Denied,20-10-2024,06-11-2024,,Incorrect Member ID
CLM507537,901-17-7733,82,Barbara Anderson,P00243,PR013,Superior Vision,56113,48486,Approved,08-01-2024,19-01-2024,29-01-2024,
CLM507538,489-38-7093,73,Richard Johnson,P00634,PR007,Humana,6582,5784,Approved,20-03-2024,01-04-2024,27-04-2024,
CLM507539,368-75-4817,47,Jennifer Johnson,P00548,PR015,Molina Healthcare,28846,18923,Approved,12-04-2024,30-04-2024,28-05-2024,
CLM507540,487-49-4673,35,Robert Miller,P00103,PR013,Superior Vision,9826,7878,Approved,01-01-2024,16-01-2024,05-02-2024,
CLM507541,702-57-3922,70,Barbara Brown,P00229,PR008,Kaiser Permanente,56406,51762,Approved,21-10-2024,28-10-2024,26-11-2024,
CLM507542,780-88-1112,43,Matthew Smith,P00612,PR011,Spectera,15041,12226,Approved,07-06-2024,20-06-2024,10-07-2024,
CLM507543,205-57-5489,45,Richard Williams,P00595,PR014,Anthem,40209,39536,Approved,08-09-2024,19-09-2024,19-10-2024,
CLM507544,519-47-6983,66,Paul Moore,P00006,PR012,EyeMed,11812,8780,Approved,27-09-2024,16-10-2024,05-11-2024,
CLM507545,673-60-5707,32,Elizabeth Rodriguez,P00581,PR013,Superior Vision,24243,0,Denied,27-04-2024,01-05-2024,,Pre-Authorization Required
CLM507546,690-85-8120,24,Sophia Lopez,P00427,PR009,Vision Service Plan,27953,0,Denied,02-05-2024,11-05-2024,,Policy Lapsed
CLM507547,608-50-4455,75,Daniel Smith,P00207,PR013,Superior Vision,27850,23535,Approved,19-03-2024,23-03-2024,20-04-2024,
CLM507548,155-77-5102,64,Matthew Gonzalez,P00085,PR015,Molina Healthcare,17635,15621,Approved,17-04-2024,02-05-2024,27-05-2024,
CLM507549,521-56-6009,44,Barbara Martinez,P00340,PR013,Superior Vision,48194,41585,Approved,14-01-2024,24-01-2024,01-02-2024,
CLM507550,136-82-1092,62,Linda Smith,P00583,PR009,Vision Service Plan,10012,9533,Approved,07-01-2024,22-01-2024,30-01-2024,
CLM507551,916-61-7397,41,Patricia Martinez,P00237,PR002,Medicaid,6515,0,Denied,17-02-2024,05-03-2024,,Duplicate Claim
CLM507552,553-41-3435,25,Mark Martin,P00629,PR011,Spectera,13896,0,Denied,19-09-2024,25-09-2024,,Duplicate Claim
CLM507553,451-61-5346,34,Linda Garcia,P00149,PR012,EyeMed,7338,5615,Approved,07-10-2024,14-10-2024,28-10-2024,
CLM507554,764-35-1841,59,James Garcia,P00091,PR014,Anthem,52621,43748,Approved,12-05-2024,24-05-2024,13-06-2024,
CLM507555,539-71-8884,42,Sophia Martinez,P00627,PR013,Superior Vision,26588,18302,Approved,11-10-2024,30-10-2024,20-11-2024,
CLM507556,350-24-3532,23,Barbara Davis,P00397,PR013,Superior Vision,7677,6811,Approved,16-01-2024,23-01-2024,19-02-2024,
CLM507557,276-63-5230,72,Robert Wilson,P00482,PR012,EyeMed,33549,0,Denied,17-01-2024,02-02-2024,,Missing Documentation
CLM507558,382-27-1167,73,Jessica Jackson,P00014,PR006,Blue Cross Blue Shield,39400,25624,Approved,16-05-2024,27-05-2024,09-06-2024,
CLM507559,893-37-1595,43,Patricia Anderson,P00622,PR011,Spectera,46422,0,Denied,07-02-2024,20-02-2024,,Incorrect Member ID
CLM507560,442-61-4247,44,Isabella Ramore,P00324,PR008,Kaiser Permanente,51432,50985,Approved,03-09-2024,10-09-2024,30-09-2024,
CLM507561,987-39-6678,19,Robert Jones,P00209,PR014,Anthem,51727,46289,Approved,17-03-2024,29-03-2024,05-04-2024,
CLM507562,999-11-1852,77,Robert Taylor,P00135,PR009,Vision Service Plan,7424,0,Denied,05-08-2024,20-08-2024,,Missing Documentation
CLM507563,711-74-8856,26,Patricia Davis,P00110,PR008,Kaiser Permanente,13540,0,Denied,03-01-2024,23-01-2024,,Incorrect Member ID
CLM507564,874-88-7930,21,Emily Williams,P00379,PR011,Spectera,8791,7150,Approved,28-04-2024,07-05-2024,25-05-2024,
CLM507565,743-19-7581,86,Anthony Jones,P00342,PR015,Molina Healthcare,49036,40097,Approved,23-06-2024,13-07-2024,23-07-2024,
CLM507566,925-29-8088,32,Anthony Williams,P00310,PR009,Vision Service Plan,20343,17783,Approved,11-04-2024,25-04-2024,12-05-2024,
CLM507567,984-83-9813,47,Linda Taylor,P00148,PR014,Anthem,31801,0,Denied,11-06-2024,20-06-2024,,Pre-Authorization Required
CLM507568,100-33-4889,68,Thomas Smith,P00488,PR011,Spectera,29452,0,Denied,20-03-2024,29-03-2024,,Policy Lapsed
CLM507569,680-54-8049,46,Emily Jones,P00354,PR013,Superior Vision,39186,0,Denied,12-07-2024,22-07-2024,,Timely Filing Limit Exceeded
CLM507570,841-10-1640,73,Michael Taylor,P00246,PR004,Cigna,30434,25712,Approved,11-07-2024,25-07-2024,15-08-2024,
CLM507571,227-12-8424,43,Isabella Williams,P00004,PR005,UnitedHealthcare,19595,17894,Approved,19-04-2024,02-05-2024,30-05-2024,
CLM507572,360-50-2796,57,Susan Martin,P00565,PR015,Molina Healthcare,48870,47434,Approved,20-09-2024,30-09-2024,21-10-2024,
CLM507573,336-79-4056,78,Rosie Smith,P00546,PR013,Superior Vision,16929,13282,Approved,25-01-2024,08-02-2024,04-03-2024,
CLM507574,650-20-6490,52,Sarah Hernandez,P00127,PR015,Molina Healthcare,38516,0,Denied,03-02-2024,11-02-2024,,Incorrect Member ID
CLM507575,857-45-7778,71,Elizabeth Taylor,P00387,PR015,Molina Healthcare,6566,5124,Approved,24-03-2024,04-04-2024,01-05-2024,
CLM507576,203-38-3825,38,Robert Brown,P00596,PR007,Humana,42902,36115,Approved,06-10-2024,15-10-2024,12-11-2024,
CLM507577,509-48-6212,90,Olivia Smith,P00058,PR012,EyeMed,28618,25246,Approved,09-10-2024,14-10-2024,22-10-2024,
CLM507578,865-57-2170,55,Jennifer Jackson,P00604,PR012,EyeMed,7870,6542,Approved,11-07-2024,21-07-2024,01-08-2024,
CLM507579,608-50-4455,24,Daniel Smith,P00207,PR008,Kaiser Permanente,31313,0,Denied,03-09-2024,16-09-2024,,Timely Filing Limit Exceeded
CLM507580,580-26-2324,50,Sarah Miller,P00217,PR002,Medicaid,7546,0,Denied,25-09-2024,04-10-2024,,Coverage Not Eligible
CLM507581,826-21-5363,38,Robert Martinez,P00455,PR009,Vision Service Plan,34829,30033,Approved,13-01-2024,20-01-2024,30-01-2024,
CLM507582,531-59-5093,36,Emily Miller,P00144,PR007,Humana,38253,32777,Approved,04-08-2024,11-08-2024,09-09-2024,
CLM507583,780-24-2593,84,Jessica Garcia,P00283,PR004,Cigna,3583,3201,Approved,04-06-2024,19-06-2024,06-07-2024,
CLM507584,246-18-4217,29,Robert Smith,P00594,PR001,Medicare,32286,31086,Approved,02-03-2024,08-03-2024,30-03-2024,
CLM507585,477-20-1260,19,Robert Lopez,P00501,PR004,Cigna,39988,39658,Approved,18-03-2024,03-04-2024,03-05-2024,
CLM507586,570-54-5966,41,Rosie Wilson,P00407,PR005,UnitedHealthcare,7954,7942,Approved,09-09-2024,15-09-2024,13-10-2024,
CLM507587,743-19-7581,21,Anthony Jones,P00342,PR011,Spectera,30288,0,Denied,23-03-2024,27-03-2024,,Pre-Authorization Required
CLM507588,826-21-5363,47,Robert Martinez,P00455,PR013,Superior Vision,53448,46749,Approved,24-07-2024,12-08-2024,06-09-2024,
CLM507589,634-68-7907,35,Mark Wilson,P00527,PR011,Spectera,26401,20801,Approved,06-07-2024,25-07-2024,08-08-2024,
CLM507590,669-18-5668,74,Elizabeth Garcia,P00132,PR011,Spectera,31567,24350,Approved,25-10-2024,01-11-2024,22-11-2024,
CLM507591,508-83-4501,62,Linda Moore,P00518,PR002,Medicaid,18603,0,Denied,13-03-2024,20-03-2024,,Timely Filing Limit Exceeded
CLM507592,976-47-5253,80,Matthew Rodriguez,P00275,PR015,Molina Healthcare,16425,13781,Approved,08-01-2024,21-01-2024,17-02-2024,
CLM507593,954-42-6318,25,Mark Jackson,P00458,PR013,Superior Vision,47930,0,Denied,23-06-2024,04-07-2024,,Duplicate Claim
CLM507594,408-21-5897,65,Rosie Gonzalez,P00572,PR003,Aetna,19044,0,Denied,08-06-2024,28-06-2024,,Policy Lapsed
CLM507595,229-80-4135,69,Susan Anderson,P00540,PR002,Medicaid,19068,16671,Approved,06-10-2024,12-10-2024,19-10-2024,
CLM507596,870-28-2423,48,John Taylor,P00090,PR013,Superior Vision,18594,17535,Approved,17-01-2024,25-01-2024,18-02-2024,
CLM507597,776-98-3408,25,Patricia Hernandez,P00374,PR015,Molina Healthcare,17403,12403,Approved,21-07-2024,30-07-2024,06-08-2024,
CLM507598,307-49-4033,75,Jessica Jones,P00154,PR003,Aetna,50014,40754,Approved,17-06-2024,04-07-2024,02-08-2024,
CLM507599,716-58-1757,31,Jennifer Smith,P00320,PR014,Anthem,47841,0,Denied,06-07-2024,23-07-2024,,Duplicate Claim
CLM507600,600-30-7595,31,Elizabeth Moore,P00347,PR007,Humana,34714,23467,Approved,27-01-2024,09-02-2024,06-03-2024,
CLM507601,925-99-1270,26,Mary Smith,P00214,PR001,Medicare,5197,3706,Approved,29-08-2024,09-09-2024,05-10-2024,
CLM507602,675-36-8465,22,Sophia Garcia,P00521,PR011,Spectera,41275,30404,Approved,27-02-2024,02-03-2024,21-03-2024,
CLM507603,828-30-8885,24,Mark Rodriguez,P00147,PR005,UnitedHealthcare,56027,43526,Approved,08-03-2024,19-03-2024,28-03-2024,
CLM507604,453-42-2712,80,Linda Hernandez,P00329,PR009,Vision Service Plan,24667,17617,Approved,26-10-2024,15-11-2024,30-11-2024,
CLM507605,699-57-6973,72,Daniel Lopez,P00228,PR011,Spectera,36181,25522,Approved,15-07-2024,02-08-2024,28-08-2024,
CLM507606,721-28-2374,19,Mary Martin,P00434,PR013,Superior Vision,33347,0,Denied,01-02-2024,11-02-2024,,Coverage Not Eligible
CLM507607,487-49-4673,48,Robert Miller,P00103,PR002,Medicaid,17181,17104,Approved,25-06-2024,13-07-2024,24-07-2024,
CLM507608,464-91-6007,43,Thomas Brown,P00390,PR005,UnitedHealthcare,23563,19415,Approved,31-01-2024,04-02-2024,12-02-2024,
CLM507609,856-16-5799,40,Isabella Gonzalez,P00332,PR004,Cigna,55510,38677,Approved,08-09-2024,28-09-2024,12-10-2024,
CLM507610,512-97-4278,85,Emily Brown,P00160,PR002,Medicaid,45084,0,Denied,18-01-2024,01-02-2024,,Timely Filing Limit Exceeded
CLM507611,707-22-6190,59,David Jackson,P00573,PR012,EyeMed,7983,7412,Approved,13-08-2024,23-08-2024,10-09-2024,
CLM507612,205-57-5489,69,Richard Williams,P00595,PR007,Humana,45102,0,Denied,18-03-2024,29-03-2024,,Invalid CPT Code
CLM507613,497-50-1080,49,Isabella Taylor,P00591,PR011,Spectera,52903,40626,Approved,19-04-2024,26-04-2024,09-05-2024,
CLM507614,465-56-2336,34,Mark Gonzalez,P00211,PR008,Kaiser Permanente,19419,14885,Approved,09-07-2024,22-07-2024,01-08-2024,
CLM507615,369-48-9945,77,Elizabeth Martinez,P00268,PR006,Blue Cross Blue Shield,46656,43451,Approved,25-03-2024,04-04-2024,25-04-2024,
CLM507616,523-34-8279,53,David Hernandez,P00140,PR001,Medicare,15191,11425,Approved,17-03-2024,24-03-2024,04-04-2024,
CLM507617,585-74-7821,81,Jessica Gonzalez,P00547,PR004,Cigna,23830,0,Denied,09-09-2024,20-09-2024,,Missing Documentation
CLM507618,797-45-1430,25,Charles Rodriguez,P00555,PR007,Humana,26066,0,Denied,13-07-2024,31-07-2024,,Timely Filing Limit Exceeded
CLM507619,280-22-8904,54,Isabella Brown,P00575,PR013,Superior Vision,5510,0,Denied,04-09-2024,23-09-2024,,Duplicate Claim
CLM507620,178-25-1755,78,Anthony Davis,P00170,PR015,Molina Healthcare,17608,13808,Approved,08-02-2024,23-02-2024,24-03-2024,
CLM507621,534-33-7025,19,Linda Jackson,P00157,PR014,Anthem,20537,20151,Approved,23-10-2024,12-11-2024,22-11-2024,
CLM507622,892-71-1940,60,Matthew Wilson,P00011,PR002,Medicaid,17443,16014,Approved,22-04-2024,09-05-2024,18-05-2024,
CLM507623,233-92-6699,64,Michael Jones,P00097,PR009,Vision Service Plan,7363,7131,Approved,11-03-2024,26-03-2024,04-04-2024,
CLM507624,339-67-7608,40,Patricia Jackson,P00463,PR008,Kaiser Permanente,14605,14517,Approved,01-06-2024,16-06-2024,24-06-2024,
CLM507625,770-85-5993,87,Sophia Anderson,P00120,PR001,Medicare,50038,46940,Approved,03-03-2024,20-03-2024,19-04-2024,
CLM507626,177-92-5887,57,Sarah Taylor,P00161,PR014,Anthem,40582,40236,Approved,28-01-2024,17-02-2024,27-02-2024,
CLM507627,800-51-7756,46,Karen Lopez,P00416,PR007,Humana,43295,31564,Approved,04-03-2024,21-03-2024,13-04-2024,
CLM507628,624-79-8404,28,Jennifer Garcia,P00201,PR012,EyeMed,47496,46931,Approved,15-03-2024,31-03-2024,24-04-2024,
CLM507629,428-98-9296,70,James Gonzalez,P00491,PR004,Cigna,53313,36809,Approved,13-04-2024,03-05-2024,24-05-2024,
CLM507630,196-31-2439,43,Rosie Martinez,P00299,PR002,Medicaid,18755,12948,Approved,19-03-2024,29-03-2024,12-04-2024,
CLM507631,306-72-9385,63,Linda Williams,P00445,PR002,Medicaid,48299,0,Denied,02-01-2024,15-01-2024,,Invalid CPT Code
CLM507632,742-13-9192,70,Charles Anderson,P00227,PR005,UnitedHealthcare,55943,38479,Approved,23-08-2024,11-09-2024,02-10-2024,
CLM507633,144-72-7501,34,James Johnson,P00525,PR013,Superior Vision,29153,23715,Approved,15-03-2024,03-04-2024,03-05-2024,
CLM507634,103-55-8468,84,Matthew Anderson,P00113,PR008,Kaiser Permanente,20246,16866,Approved,16-04-2024,03-05-2024,21-05-2024,
CLM507635,377-80-7208,81,John Johnson,P00454,PR004,Cigna,30012,0,Denied,28-04-2024,14-05-2024,,Missing Documentation
CLM507636,752-54-9412,66,Isabella Moore,P00484,PR015,Molina Healthcare,22497,19806,Approved,19-05-2024,24-05-2024,04-06-2024,
CLM507637,168-78-7285,19,Sophia Johnson,P00598,PR012,EyeMed,17425,16628,Approved,05-06-2024,18-06-2024,17-07-2024,
CLM507638,297-95-6131,74,Sarah Martin,P00624,PR008,Kaiser Permanente,35668,0,Denied,05-02-2024,18-02-2024,,Timely Filing Limit Exceeded
CLM507639,856-16-5799,85,Isabella Gonzalez,P00332,PR011,Spectera,21032,0,Denied,28-03-2024,08-04-2024,,Incorrect Member ID
CLM507640,643-66-3166,42,Rosie Rodriguez,P00549,PR008,Kaiser Permanente,24480,17408,Approved,15-01-2024,25-01-2024,16-02-2024,
CLM507641,280-22-8904,70,Isabella Brown,P00575,PR014,Anthem,15335,14894,Approved,25-02-2024,07-03-2024,16-03-2024,
CLM507642,989-86-4006,47,Patricia Miller,P00098,PR010,Davis Vision,57618,0,Denied,27-05-2024,02-06-2024,,Incorrect Member ID
CLM507643,300-68-3149,84,Jennifer Martinez,P00640,PR014,Anthem,25491,20143,Approved,15-07-2024,31-07-2024,16-08-2024,
CLM507644,491-41-7063,47,Robert Hernandez,P00166,PR001,Medicare,59859,49561,Approved,01-02-2024,12-02-2024,09-03-2024,
CLM507645,692-16-3737,20,Robert Davis,P00554,PR005,UnitedHealthcare,35443,24340,Approved,27-07-2024,15-08-2024,14-09-2024,
CLM507646,461-63-1964,46,Sarah Gonzalez,P00348,PR015,Molina Healthcare,36560,34955,Approved,30-07-2024,19-08-2024,28-08-2024,
CLM507647,742-13-9192,30,Charles Anderson,P00227,PR009,Vision Service Plan,6180,4934,Approved,23-06-2024,28-06-2024,13-07-2024,
CLM507648,372-60-7947,88,Karen Williams,P00577,PR002,Medicaid,13851,10083,Approved,26-08-2024,10-09-2024,23-09-2024,
CLM507649,136-82-1092,72,Linda Smith,P00583,PR011,Spectera,39641,0,Denied,19-02-2024,09-03-2024,,Coverage Not Eligible
CLM507650,210-86-2935,33,Susan Lopez,P00529,PR011,Spectera,19225,14994,Approved,19-06-2024,30-06-2024,18-07-2024,
CLM507651,716-58-1757,31,Jennifer Smith,P00320,PR014,Anthem,7883,5220,Approved,14-09-2024,26-09-2024,06-10-2024,
CLM507652,181-18-4889,68,Jennifer Davis,P00119,PR015,Molina Healthcare,47296,44499,Approved,19-04-2024,01-05-2024,14-05-2024,
CLM507653,600-24-8557,52,David Ramore,P00357,PR002,Medicaid,15001,10540,Approved,26-01-2024,01-02-2024,29-02-2024,
CLM507654,447-97-1099,84,Susan Martinez,P00534,PR009,Vision Service Plan,14565,9489,Approved,10-05-2024,20-05-2024,02-06-2024,
CLM507655,844-26-9735,30,Susan Moore,P00345,PR006,Blue Cross Blue Shield,22649,17396,Approved,13-03-2024,24-03-2024,08-04-2024,
CLM507656,520-36-8866,20,Linda Jones,P00287,PR005,UnitedHealthcare,16738,13560,Approved,23-05-2024,27-05-2024,04-06-2024,
CLM507657,732-40-9017,26,Elizabeth Smith,P00522,PR005,UnitedHealthcare,47699,40115,Approved,09-08-2024,20-08-2024,18-09-2024,
CLM507658,333-10-6901,78,Jessica Smith,P00617,PR004,Cigna,28274,0,Denied,11-04-2024,16-04-2024,,Invalid CPT Code
CLM507659,663-62-8791,51,Mark Lopez,P00545,PR008,Kaiser Permanente,11140,9473,Approved,31-07-2024,05-08-2024,29-08-2024,
CLM507660,291-67-4094,62,Paul Lopez,P00500,PR009,Vision Service Plan,31649,26255,Approved,26-04-2024,16-05-2024,27-05-2024,
CLM507661,956-20-2397,38,Emily Rodriguez,P00192,PR011,Spectera,20672,15681,Approved,03-01-2024,17-01-2024,27-01-2024,
CLM507662,670-45-8204,44,Elizabeth Jones,P00226,PR012,EyeMed,22071,0,Denied,15-05-2024,27-05-2024,,Coverage Not Eligible
CLM507663,788-53-7899,85,Karen Brown,P00356,PR006,Blue Cross Blue Shield,57908,47464,Approved,27-05-2024,15-06-2024,24-06-2024,
CLM507664,700-58-5434,43,Linda Thomas,P00153,PR008,Kaiser Permanente,29422,23654,Approved,21-07-2024,05-08-2024,27-08-2024,
CLM507665,833-64-4509,29,Andrew Lopez,P00304,PR008,Kaiser Permanente,19546,12855,Approved,23-03-2024,09-04-2024,05-05-2024,
CLM507666,816-62-5237,34,Paul Ramore,P00258,PR001,Medicare,20620,17138,Approved,21-09-2024,04-10-2024,16-10-2024,
CLM507667,776-62-5324,46,Isabella Hernandez,P00145,PR004,Cigna,4677,3233,Approved,01-07-2024,07-07-2024,20-07-2024,
CLM507668,120-45-2446,85,Emily Garcia,P00563,PR015,Molina Healthcare,34613,25961,Approved,29-05-2024,13-06-2024,30-06-2024,
CLM507669,994-17-1128,58,Karen Taylor,P00018,PR011,Spectera,2255,1818,Approved,09-09-2024,20-09-2024,29-09-2024,
CLM507670,225-57-4935,32,Susan Wilson,P00269,PR003,Aetna,1643,0,Denied,21-01-2024,27-01-2024,,Policy Lapsed
CLM507671,542-12-3334,45,Mary Moore,P00108,PR014,Anthem,44951,34629,Approved,04-01-2024,14-01-2024,27-01-2024,
CLM507672,336-66-2214,72,Matthew Miller,P00143,PR015,Molina Healthcare,56189,47318,Approved,22-07-2024,04-08-2024,16-08-2024,
CLM507673,552-83-9822,74,Elizabeth Wilson,P00507,PR003,Aetna,23252,21339,Approved,28-04-2024,17-05-2024,02-06-2024,
CLM507674,767-15-3325,90,Andrew Rodriguez,P00574,PR008,Kaiser Permanente,58800,40679,Approved,24-04-2024,08-05-2024,06-06-2024,
CLM507675,620-53-3216,56,Michael Rodriguez,P00193,PR008,Kaiser Permanente,6413,5054,Approved,27-10-2024,04-11-2024,13-11-2024,
CLM507676,740-64-4086,49,Isabella Thomas,P00451,PR011,Spectera,3909,0,Denied,06-10-2024,24-10-2024,,Policy Lapsed
CLM507677,782-35-8927,21,Andrew Smith,P00198,PR013,Superior Vision,12282,11205,Approved,12-03-2024,26-03-2024,13-04-2024,
CLM507678,700-58-5434,57,Linda Thomas,P00153,PR004,Cigna,43266,0,Denied,03-03-2024,08-03-2024,,Invalid CPT Code
CLM507679,351-48-6368,29,Paul Johnson,P00065,PR002,Medicaid,17328,15210,Approved,22-06-2024,06-07-2024,30-07-2024,
CLM507680,346-89-4628,43,Sophia Miller,P00424,PR004,Cigna,19817,0,Denied,18-03-2024,22-03-2024,,Timely Filing Limit Exceeded
CLM507681,338-61-4468,42,Emily Gonzalez,P00590,PR009,Vision Service Plan,39010,0,Denied,30-01-2024,07-02-2024,,Timely Filing Limit Exceeded
CLM507682,750-56-3336,36,Emily Smith,P00053,PR012,EyeMed,40230,30041,Approved,26-04-2024,02-05-2024,23-05-2024,
CLM507683,961-46-5638,39,Mary Lopez,P00088,PR006,Blue Cross Blue Shield,10916,9773,Approved,03-09-2024,14-09-2024,05-10-2024,
CLM507684,576-41-3013,80,Daniel Jones,P00467,PR004,Cigna,2235,0,Denied,12-06-2024,24-06-2024,,Missing Documentation
CLM507685,365-38-3887,45,Thomas Martin,P00592,PR007,Humana,33193,24294,Approved,20-08-2024,08-09-2024,24-09-2024,
CLM507686,143-41-5515,18,Olivia Wilson,P00023,PR009,Vision Service Plan,58815,0,Denied,10-05-2024,27-05-2024,,Coverage Not Eligible
CLM507687,176-35-4417,64,Mark Davis,P00005,PR007,Humana,17014,16643,Approved,18-07-2024,27-07-2024,22-08-2024,
CLM507688,978-80-7038,59,James Williams,P00448,PR013,Superior Vision,55367,53786,Approved,11-02-2024,27-02-2024,27-03-2024,
CLM507689,360-50-2796,70,Susan Martin,P00565,PR010,Davis Vision,51676,49896,Approved,15-02-2024,26-02-2024,15-03-2024,
